Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2008-04-07,857.0040893554688,857.0040893554688,834.332023499504,857.0040893554688,71905000,0.0,0.0
2008-04-08,843.4006228885135,847.935034839527,834.3317989864864,838.8662109375,97782500,0.0,0.0
2008-04-09,838.866212632921,843.400624593099,811.6597408718533,816.1941528320312,50470000,0.0,0.0
2008-04-10,807.1254606299638,825.2631114306371,802.5910479297954,820.7286987304688,61485000,0.0,0.0
2008-04-11,829.7975463867188,834.3319592085041,820.7287207431481,829.7975463867188,51562500,0.0,0.0
2008-04-14,816.1941528320312,834.331800672743,816.1941528320312,816.1941528320312,103662500,0.0,0.0
2008-04-15,816.1941763070913,825.2630004882812,816.1941763070913,825.2630004882812,47482500,0.0,0.0
2008-04-16,825.2630004882812,829.7974125788762,820.7285883976863,825.2630004882812,48012500,0.0,0.0
2008-04-17,834.33203125,834.33203125,825.2632048233696,834.33203125,75855000,0.0,0.0
2008-04-18,825.2630004882812,838.8662367600662,820.7285883976863,825.2630004882812,73647500,0.0,0.0
2008-04-21,834.331800672743,834.331800672743,816.1941528320312,816.1941528320312,54567500,0.0,0.0
2008-04-22,816.1943028336865,820.728715627207,793.5222388660841,802.591064453125,118557500,0.0,0.0
2008-04-23,802.5908569335937,802.5908569335937,779.918798828125,793.5220336914062,146790000,0.0,0.0
2008-04-24,798.0564825686416,802.5908944014179,784.4532470703125,784.4532470703125,105367500,0.0,0.0
2008-04-25,788.9876589030888,793.5220707358652,779.9188352375361,784.4532470703125,120222500,0.0,0.0
2008-04-28,788.9878965227791,807.1255493164062,788.9878965227791,807.1255493164062,103245000,0.0,0.0
2008-04-29,811.6597290039062,816.1941408977827,798.0564933222765,811.6597290039062,90660000,0.0,0.0
2008-04-30,816.1943028336865,816.1943028336865,802.591064453125,802.591064453125,86547500,0.0,0.0
2008-05-05,825.2629767523872,825.2629767523872,807.1253289116754,816.1941528320312,93442500,0.0,0.0
2008-05-06,811.659962514813,820.7287889116266,807.1255493164062,807.1255493164062,137897500,0.0,0.0
2008-05-07,811.6596801757813,811.6596801757813,784.4532104492188,793.5220336914062,143750000,0.0,0.0
2008-05-08,779.9190458409927,788.9878719554229,761.7813936121324,770.8502197265625,165842500,0.0,0.0
2008-05-09,770.8500600415607,784.4532963952353,770.8500600415607,779.9188842773438,80790000,0.0,0.0
2008-05-12,779.9188352375361,788.9876589030888,779.9188352375361,784.4532470703125,85990000,0.0,0.0
2008-05-13,788.9876589030888,788.9876589030888,779.9188352375361,784.4532470703125,77542500,0.0,0.0
2008-05-14,784.4534410498608,798.0566799119971,779.9190280958154,788.9878540039062,109587500,0.0,0.0
2008-05-15,793.5222850126379,793.5222850126379,770.8502197265625,770.8502197265625,91412500,0.0,0.0
2008-05-16,775.3846327837776,779.9190458409927,770.8502197265625,770.8502197265625,48412500,0.0,0.0
2008-05-21,770.8500483998081,775.3844604492188,770.8500483998081,775.3844604492188,74015000,0.0,0.0
2008-05-22,766.315599739207,788.9876589030888,766.315599739207,784.4532470703125,103390000,0.0,0.0
2008-05-23,784.4532963952353,788.9877085131269,766.3156479236692,779.9188842773438,91675000,0.0,0.0
2008-05-26,757.2468758088997,766.3157006688865,748.1780509489129,752.7124633789062,91242500,0.0,0.0
2008-05-27,757.2468166943663,757.2468166943663,725.5059321622671,730.0403442382812,91947500,0.0,0.0
2008-05-28,734.5747827457476,734.5747827457476,707.36830931072,716.4371337890625,298847500,0.0,0.0
2008-05-29,725.5061541863207,725.5061541863207,716.4373272589917,720.9717407226562,76090000,0.0,0.0
2008-05-30,725.5059437692902,743.6435923635224,720.9715316207321,734.5747680664062,202675000,0.0,0.0
2008-06-02,734.5749811136498,734.5749811136498,720.9717407226562,720.9717407226562,68375000,0.0,0.0
2008-06-03,711.9029137953272,720.9717407226562,702.8340868679982,720.9717407226562,118465000,0.0,0.0
2008-06-04,716.4371221262937,720.9715342916501,711.9027099609375,711.9027099609375,74052500,0.0,0.0
2008-06-05,720.9716620884059,739.1093139648438,716.4372491192964,739.1093139648438,293010000,0.0,0.0
2008-06-06,748.1782215046433,752.7126349683077,716.4373272589917,720.9717407226562,98270000,0.0,0.0
2008-06-09,702.8338970715487,743.6436072240901,698.2994848323774,716.4371337890625,110190000,0.0,0.0
2008-06-10,720.9717407226562,730.0405676499852,716.4373272589917,720.9717407226562,110332500,0.0,0.0
2008-06-11,716.4370361328125,716.4370361328125,698.2993896484376,702.8338012695312,95870000,0.0,0.0
2008-06-12,689.2307015728477,693.7651140831954,680.1618765521523,684.6962890625,123225000,0.0,0.0
2008-06-13,684.6962890625,689.2307015728477,675.6274640418046,684.6962890625,93660000,0.0,0.0
2008-06-16,680.161865234375,702.8339274088542,675.6274527994791,680.161865234375,86357500,0.0,0.0
2008-06-17,666.5586547851562,680.1618926379145,657.489829549984,666.5586547851562,142322500,0.0,0.0
2008-06-18,680.161865234375,702.8339274088542,675.6274527994791,680.161865234375,323470000,0.0,0.0
2008-06-19,684.6962890625,684.6962890625,671.093051531457,684.6962890625,60777500,0.0,0.0
2008-06-20,702.8338012695312,702.8338012695312,684.6961547851563,702.8338012695312,215330000,0.0,0.0
2008-06-23,702.8338012695312,707.368212890625,684.6961547851563,702.8338012695312,161502500,0.0,0.0
2008-06-24,698.2994995117188,707.3683241807022,689.2306748427354,698.2994995117188,89147500,0.0,0.0
2008-06-25,680.161865234375,693.7651025390625,671.0930403645833,680.161865234375,83642500,0.0,0.0
2008-06-26,671.0928344726562,684.6960676038588,662.0240123851879,671.0928344726562,82010000,0.0,0.0
2008-06-27,662.0242919921875,675.6275308687393,652.9554660744863,662.0242919921875,196435000,0.0,0.0
2008-06-30,662.0242919921875,666.5587049510381,657.4898790333369,662.0242919921875,109245000,0.0,0.0
2008-07-01,684.6962890625,684.6962890625,666.5586390211093,684.6962890625,144515000,0.0,0.0
2008-07-02,693.76513671875,693.76513671875,680.1618987438726,693.76513671875,105832500,0.0,0.0
2008-07-03,666.5586547851562,680.1618926379145,662.0242421675702,666.5586547851562,144345000,0.0,0.0
2008-07-04,666.5586547851562,675.6274800203284,662.0242421675702,666.5586547851562,76632500,0.0,0.0
2008-07-07,671.0928344726562,680.1616565601246,666.5584234289221,671.0928344726562,63027500,0.0,0.0
2008-07-08,662.0242919921875,680.1619438275899,657.4898790333369,662.0242919921875,115682500,0.0,0.0
2008-07-09,671.0928344726562,675.6272455163904,662.0240123851879,671.0928344726562,128350000,0.0,0.0
2008-07-10,680.161865234375,680.161865234375,662.0242154947916,680.161865234375,109992500,0.0,0.0
2008-07-11,698.2994995117188,698.2994995117188,684.6962625082438,698.2994995117188,139935000,0.0,0.0
2008-07-14,694.4815063476562,708.6545983139349,685.0327783701371,694.4815063476562,88872500,61.918324,0.0
2008-07-15,651.9620971679688,685.0326383286629,651.9620971679688,651.9620971679688,128937500,0.0,0.0
2008-07-16,656.6865234375,670.8596138714029,656.6865234375,656.6865234375,98695000,0.0,0.0
2008-07-17,633.0647583007812,670.8596692441115,618.8916666970324,633.0647583007812,121510000,0.0,0.0
2008-07-18,637.7891235351562,647.2378512912327,633.0647596571181,637.7891235351562,123222500,0.0,0.0
2008-07-21,670.8594970703125,670.8594970703125,642.513321137764,670.8594970703125,151102500,0.0,0.0
2008-07-22,670.8595233992035,727.5518774892769,670.8595233992035,722.8275146484375,441747500,0.0,0.0
2008-07-23,727.5519409179688,746.4493939288251,713.3788511598265,727.5519409179688,216007500,0.0,0.0
2008-07-24,741.7251586914062,755.8982508957007,727.5520664871119,741.7251586914062,242442500,0.0,0.0
2008-07-25,732.2763671875,737.0007308467741,722.8276398689516,732.2763671875,89795000,0.0,0.0
2008-07-28,755.8982543945312,765.3469825744629,727.5520698547363,755.8982543945312,158505000,0.0,0.0
2008-07-29,746.4494018554688,755.8981284612341,737.0006752497034,746.4494018554688,91742500,0.0,0.0
2008-07-31,727.5519409179688,765.3468469396814,727.5519409179688,727.5519409179688,172130000,0.0,0.0
2008-08-01,722.8275146484375,732.2762403301164,708.654426125919,722.8275146484375,204630000,0.0,0.0
2008-08-04,713.37897649801,765.346981408461,713.37897649801,751.1738891601562,310542500,0.0,0.0
2008-08-05,741.7251586914062,741.7251586914062,727.5520664871119,741.7251586914062,296482500,0.0,0.0
2008-08-06,741.7251586914062,746.4495227595044,727.5520664871119,741.7251586914062,183977500,0.0,0.0
2008-08-07,741.7251586914062,760.6226149637988,727.5520664871119,741.7251586914062,197245000,0.0,0.0
2008-08-08,732.2763671875,741.7250945060483,727.5520035282258,732.2763671875,130040000,0.0,0.0
2008-08-11,732.2763671875,746.4494581653225,727.5520035282258,732.2763671875,85955000,0.0,0.0
2008-08-12,708.654541015625,727.5519954427083,699.2058138020833,708.654541015625,111702500,0.0,0.0
2008-08-13,699.2056274414062,703.9299897889833,689.7569027462521,699.2056274414062,74242500,0.0,0.0
2008-08-14,703.9301147460938,713.3788411185245,680.3082988150168,703.9301147460938,114190000,0.0,0.0
2008-08-15,703.9301147460938,718.10320430474,689.7570251874477,703.9301147460938,150682500,0.0,0.0
2008-08-19,694.4815063476562,718.1033262914541,680.3084143813776,694.4815063476562,207105000,0.0,0.0
2008-08-20,689.7570190429688,703.9301084753585,689.7570190429688,689.7570190429688,61492500,0.0,0.0
2008-08-21,699.2056274414062,703.9299897889833,689.7569027462521,699.2056274414062,67607500,0.0,0.0
2008-08-22,703.9302461466212,741.7251586914062,703.9302461466212,741.7251586914062,128267500,0.0,0.0
2008-08-25,751.1738891601562,751.1738891601562,741.7251609946196,751.1738891601562,69787500,0.0,0.0
2008-08-26,732.2763671875,741.7250945060483,727.5520035282258,732.2763671875,46677500,0.0,0.0
2008-08-27,737.0008544921875,751.1739478478064,732.2764900403145,737.0008544921875,47277500,0.0,0.0
2008-08-28,741.7251586914062,751.1738868276026,732.27643055521,741.7251586914062,50252500,0.0,0.0
2008-08-29,755.8982543945312,755.8982543945312,741.7251621246338,755.8982543945312,88925000,0.0,0.0
2008-09-01,741.7251586914062,755.8982508957007,732.27643055521,741.7251586914062,64752500,0.0,0.0
2008-09-02,746.4494018554688,751.1737651583514,737.0006752497034,746.4494018554688,95555000,0.0,0.0
