Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2004-06-08,93.55111350475903,96.22400246203786,93.55111350475903,94.88755798339844,499150000,0.0,0.0
2004-06-09,94.88752449883354,97.5604125128852,93.55108049180772,96.22396850585938,294290000,0.0,0.0
2004-06-10,96.22396850585938,96.22396850585938,94.88752449883354,96.22396850585938,165590000,0.0,0.0
2004-06-11,94.88752449883354,96.22396850585938,94.88752449883354,96.22396850585938,135830000,0.0,0.0
2004-06-14,96.22400246203786,96.22400246203786,93.55111350475903,94.88755798339844,158540000,0.0,0.0
2004-06-15,93.55111422604077,97.5604476928711,93.55111422604077,97.5604476928711,297620000,0.0,0.0
2004-06-16,97.5604125128852,97.5604125128852,94.88752449883354,96.22396850585938,104270000,0.0,0.0
2004-06-17,94.88755798339845,94.88755798339845,93.55111350475903,94.88755798339844,350150000,0.0,0.0
2004-06-18,93.55111350475903,94.88755798339845,93.55111350475903,94.88755798339844,263260000,0.0,0.0
2004-06-21,94.88755798339845,94.88755798339845,93.55111350475903,94.88755798339844,331870000,0.0,0.0
2004-06-22,94.88755798339845,96.22400246203786,94.88755798339845,94.88755798339844,56870000,0.0,0.0
2004-06-23,96.22396850585938,96.22396850585938,94.88752449883354,96.22396850585938,469190000,0.0,0.0
2004-06-24,96.22396850585938,96.22396850585938,94.88752449883354,96.22396850585938,191310000,0.0,0.0
2004-06-25,96.22400320392765,97.5604476928711,96.22400320392765,97.5604476928711,154310000,0.0,0.0
2004-06-28,97.5604476928711,97.5604476928711,96.22400320392765,97.5604476928711,260860000,0.0,0.0
2004-06-29,97.56042171168971,98.89686584472656,97.56042171168971,98.89686584472656,123060000,0.0,0.0
2004-06-30,98.89689290364582,100.23333740234374,97.5604484049479,100.23333740234375,291260000,0.0,0.0
2004-07-01,109.3454306159221,109.3454306159221,106.30805754325759,107.82674407958984,203090000,22.5,0.0
2004-07-02,107.82674948374431,109.3454360961914,107.82674948374431,109.3454360961914,490800000,0.0,0.0
2004-07-05,109.3454360961914,109.3454360961914,109.3454360961914,109.3454360961914,0,0.0,0.0
2004-07-06,110.86413848876953,113.9015121459961,109.34545166015624,113.9015121459961,826610000,0.0,0.0
2004-07-07,112.38282531738281,115.42019897460938,110.86413848876953,113.9015121459961,382570000,0.0,0.0
2004-07-08,113.9015121459961,115.42019897460938,112.38282531738281,113.9015121459961,284740000,0.0,0.0
2004-07-09,112.38280808298211,115.42018127441406,112.38280808298211,115.42018127441406,381140000,0.0,0.0
