Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-05-09,1140.5474187752739,1143.3023849618064,1104.733154296875,1104.733154296875,170279091,0.0,0.0
2016-05-10,1101.9782266141024,1115.752984041432,1099.2232603313098,1107.4881591796875,133962513,0.0,0.0
2016-05-11,1101.9781494140625,1115.7529058763896,1099.2231833242713,1101.9781494140625,175368879,0.0,0.0
2016-05-12,1099.2229524295092,1107.4878489628184,1085.4482728472192,1090.9581298828125,158341134,0.0,0.0
2016-05-13,1090.9582609962035,1096.4681926806034,1074.4286139162466,1088.203369140625,140777131,0.0,0.0
2016-05-16,1085.4484716427205,1096.46826171875,1079.9385396113923,1096.46826171875,90902820,0.0,0.0
2016-05-17,1090.9583294018514,1096.4682614317371,1063.4088912123018,1068.9188232421875,111727279,0.0,0.0
2016-05-18,1057.8991765084259,1074.428826864505,1049.63427734375,1049.63427734375,238519869,0.0,0.0
2016-05-19,1055.1440286879651,1068.9187842738834,1052.389062773457,1066.163818359375,182234647,0.0,0.0
2016-05-20,1057.8990912628635,1085.4485309652723,1057.8990912628635,1079.9385986328125,183107512,0.0,0.0
2016-05-23,1079.938742299555,1093.7135009765625,1079.938742299555,1093.7135009765625,75637306,0.0,0.0
2016-05-24,1096.4681136059764,1104.7329365499158,1082.693359375,1082.693359375,106542340,0.0,0.0
2016-05-25,1093.7135009765625,1096.468467509292,1088.2036418977436,1093.7135009765625,78334003,0.0,0.0
2016-05-26,1101.9783428071569,1135.0377197265625,1099.2233762338794,1135.0377197265625,180724321,0.0,0.0
2016-05-27,1129.5276495984656,1146.057373046875,1121.2628248675771,1146.057373046875,108998682,0.0,0.0
2016-05-30,1151.5671916083622,1176.361738927917,1146.0573333077,1170.851806640625,237301048,0.0,0.0
2016-05-31,1170.8516425850084,1170.8516425850084,1137.792349439927,1140.5472412109375,208615303,0.0,0.0
2016-06-01,1140.5473485904904,1157.0770707058807,1137.7924565601138,1151.567138671875,133323952,0.0,0.0
2016-06-02,1140.5474173359744,1146.0573497020862,1124.0177682109004,1132.2825927734375,97257629,0.0,0.0
2016-06-03,1137.7925483159863,1151.5672315385898,1129.5276495984656,1146.057373046875,67912423,0.0,0.0
2016-06-06,1151.567153417391,1168.0968017578125,1143.30232924718,1168.0968017578125,107442705,0.0,0.0
2016-06-07,1170.8518452888538,1176.3617777580212,1165.3419868063186,1173.6068115234375,128565820,0.0,0.0
2016-06-08,1168.0968790542702,1173.6068115234375,1159.832054337151,1173.6068115234375,124220195,0.0,0.0
2016-06-09,1173.606773810786,1173.606773810786,1143.3023681640625,1143.3023681640625,78021597,0.0,0.0
2016-06-10,1140.5472501911388,1151.5670393218045,1137.7923583984375,1137.7923583984375,63123490,0.0,0.0
2016-06-13,1137.7925960954994,1137.7925960954994,1110.2430805201366,1112.998046875,106356987,0.0,0.0
2016-06-14,1107.488042508944,1115.7528665000127,1093.7132865327462,1099.22314453125,110417707,0.0,0.0
2016-06-15,1090.9584354695653,1115.752984041432,1090.9584354695653,1107.4881591796875,96543167,0.0,0.0
2016-06-16,1121.262855950081,1126.772788581169,1115.7529973056273,1124.017822265625,161866695,0.0,0.0
2016-06-17,1129.5274658203125,1135.0373974021743,1101.978029870865,1129.5274658203125,124721804,0.0,0.0
2016-06-20,1146.0571817497816,1148.8120735424832,1121.2626377091292,1137.7923583984375,81492707,0.0,0.0
2016-06-21,1135.037582076813,1146.057373046875,1132.2826158376392,1146.057373046875,104446804,0.0,0.0
2016-06-22,1146.0573576158135,1157.0771484375,1140.5474252116546,1157.0771484375,72391150,0.0,0.0
2016-06-23,1157.0770315604586,1157.0770315604586,1135.0374521433168,1148.8121337890625,52309753,0.0,0.0
2016-06-24,1135.0377197265625,1148.8124046196672,1101.9783428071569,1135.0377197265625,124718504,0.0,0.0
2016-06-27,1107.4880902717332,1132.2825633142534,1107.4880902717332,1126.772705078125,39102925,0.0,0.0
2016-06-28,1118.5078948094506,1146.0573343101182,1115.7529286633949,1143.3023681640625,168497610,0.0,0.0
2016-06-29,1148.8120627055307,1176.361572265625,1148.8120627055307,1176.361572265625,206998275,0.0,0.0
2016-06-30,1190.1363525390625,1203.9111084705012,1181.8715285748494,1190.1363525390625,285078724,0.0,0.0
2016-07-01,1201.1561123575527,1206.6660441865695,1179.1165330147332,1184.62646484375,112926300,0.0,0.0
2016-07-11,1206.6659615215888,1256.2549006658112,1201.1560300700405,1250.7451171875,370975907,0.0,0.0
2016-07-12,1267.27490234375,1278.29461848034,1259.0100042613676,1267.27490234375,175051523,0.0,0.0
2016-07-13,1272.784912109375,1272.784912109375,1256.2552609869072,1272.784912109375,118839452,0.0,0.0
2016-07-14,1278.2947938154198,1278.2947938154198,1247.9904593032165,1253.500244140625,117699282,0.0,0.0
2016-07-15,1261.7649702888284,1270.0298683712108,1261.7649702888284,1267.27490234375,88819384,0.0,0.0
2016-07-18,1245.2354040432047,1278.294702601779,1245.2354040432047,1264.52001953125,119466463,0.0,0.0
2016-07-19,1247.9903167145037,1305.8441606967715,1247.9903167145037,1300.334228515625,275160952,0.0,0.0
2016-07-20,1300.3342228579902,1322.373803513427,1300.3342228579902,1308.59912109375,152558335,0.0,0.0
2016-07-21,1297.5792326993121,1308.599096809155,1267.27490234375,1267.27490234375,115988753,0.0,0.0
2016-07-22,1259.010009765625,1264.5199418446355,1239.7253954623425,1259.010009765625,107461406,0.0,0.0
2016-07-25,1250.7451171875,1261.7648321173592,1231.4604310937,1250.7451171875,89527246,0.0,0.0
2016-07-26,1245.2355428963551,1272.784912109375,1239.7256098644393,1272.784912109375,69135644,0.0,0.0
2016-07-27,1278.294677734375,1294.8243266921013,1272.7847454240462,1278.294677734375,304479759,0.0,0.0
2016-07-28,1256.2552490234375,1267.2751149823255,1242.4805645481053,1256.2552490234375,132776693,0.0,0.0
2016-07-29,1261.7650088913235,1283.8045898120363,1261.7650088913235,1270.0299072265625,256196075,0.0,0.0
2016-08-01,1278.294774166119,1297.5793907337986,1275.5398078031258,1292.0694580078125,324829010,0.0,0.0
2016-08-02,1292.0692528245013,1303.089116526496,1289.3144348722506,1294.82421875,134250718,0.0,0.0
2016-08-03,1300.3343374550034,1300.3343374550034,1272.7848222144853,1283.8046875,77617340,0.0,0.0
2016-08-04,1300.334228515625,1308.5991267873446,1292.0693302439054,1300.334228515625,186287117,0.0,0.0
2016-08-05,1308.5994217520652,1325.1290740481124,1305.8444550405088,1319.619140625,282299525,0.0,0.0
2016-08-08,1333.3933886973027,1349.9231835428943,1327.883605055347,1338.9033203125,227839785,0.0,0.0
2016-08-09,1338.9034274924322,1347.1683255768373,1319.6188132687398,1322.373779296875,154562019,0.0,0.0
2016-08-10,1327.8837113531451,1341.6583935205672,1297.5792330169124,1322.373779296875,102617472,0.0,0.0
2016-08-11,1333.3937097711196,1333.3937097711196,1305.844341007881,1311.3541259765625,124912657,0.0,0.0
2016-08-12,1294.8243106072916,1338.9034725958334,1294.8243106072916,1316.8638916015625,148782519,0.0,0.0
2016-08-15,1322.373779296875,1336.148461464297,1314.1088812124697,1322.373779296875,101972311,0.0,0.0
2016-08-16,1338.9034869886123,1341.6584531391684,1327.8837703596475,1333.3935546875,197105254,0.0,0.0
2016-08-18,1338.9034869886123,1341.6584531391684,1327.8837703596475,1333.3935546875,252765665,0.0,0.0
2016-08-19,1322.373779296875,1336.148461464297,1311.3539151843345,1322.373779296875,144417094,0.0,0.0
2016-08-22,1316.8638322245681,1316.8638322245681,1292.0692862273347,1305.8441162109375,151063409,0.0,0.0
2016-08-23,1278.2948451412908,1289.3147112051222,1267.2751270507388,1272.784912109375,204825187,0.0,0.0
2016-08-24,1281.0497211786214,1297.5793711336246,1270.0300038663754,1283.8046875,98438500,0.0,0.0
2016-08-25,1294.8242522240553,1311.353900231127,1292.0692862273347,1305.8441162109375,140641279,0.0,0.0
2016-08-26,1294.82421875,1303.089116526496,1286.5594689467518,1294.82421875,101596654,0.0,0.0
2016-08-29,1278.29461848034,1281.0495845078005,1264.5199363162892,1267.27490234375,160667675,0.0,0.0
2016-08-30,1278.2946575885437,1281.04962370029,1264.51997500307,1270.0299072265625,139547310,0.0,0.0
2016-08-31,1283.8046875,1297.5793711336246,1281.0497211786214,1283.8046875,170538145,0.0,0.0
2016-09-01,1272.7845368327003,1292.0691487851163,1270.0297191022714,1289.3143310546875,116693315,0.0,0.0
2016-09-02,1267.274878640468,1289.3144584746697,1267.274878640468,1281.049560546875,122769820,0.0,0.0
2016-09-05,1300.334228515625,1303.0891946061981,1292.0693302439054,1300.334228515625,137726778,0.0,0.0
2016-09-06,1305.8441550151633,1308.59912109375,1294.8242907008168,1308.59912109375,80130334,0.0,0.0
2016-09-07,1314.1092072018876,1319.619140625,1303.0894883289527,1319.619140625,129184031,0.0,0.0
2016-09-08,1311.3542404903314,1322.3741073365563,1311.3542404903314,1319.619140625,64527664,0.0,0.0
2016-09-09,1316.8637981807412,1319.6187641062397,1292.0692528245013,1294.82421875,109550342,0.0,0.0
2016-09-13,1286.5595703125,1297.5792869094707,1278.2946718848275,1286.5595703125,119633116,0.0,0.0
2016-09-14,1275.5395025363648,1292.0691487851163,1267.274753398607,1289.3143310546875,100627538,0.0,0.0
2016-09-15,1289.3148027444615,1327.8840407596688,1286.5598360329054,1319.619140625,155214880,0.0,0.0
2016-09-16,1322.37366199973,1327.8835935672585,1311.3537988646733,1314.1087646484375,151791071,0.0,0.0
2016-09-19,1322.3737642180092,1330.6385142349193,1305.8441162109375,1305.8441162109375,75104897,0.0,0.0
2016-09-20,1322.373779296875,1325.12874532501,1314.1088812124697,1322.373779296875,135471189,0.0,0.0
2016-09-21,1316.8638472406046,1327.8837113531451,1311.3539151843345,1322.373779296875,171153606,0.0,0.0
2016-09-22,1333.393393552004,1344.4132568225202,1327.8836098899878,1330.638427734375,148067507,0.0,0.0
2016-09-23,1330.638427734375,1336.148359369633,1319.6187124371008,1330.638427734375,122425514,0.0,0.0
2016-09-26,1327.8837502886022,1336.1485006420885,1325.1287841796875,1325.1287841796875,79398821,0.0,0.0
2016-09-27,1308.5991552790144,1338.9034869886123,1297.57929067679,1333.3935546875,132320735,0.0,0.0
2016-09-28,1333.3935546875,1341.6584531391684,1327.8837703596475,1333.3935546875,228429395,0.0,0.0
2016-09-29,1344.4133689136117,1349.923301008263,1336.148470771635,1347.1683349609375,142713715,0.0,0.0
2016-09-30,1333.3934662071485,1349.9232620136133,1330.6385002394045,1344.413330078125,123068475,0.0,0.0
2016-10-03,1344.41310788128,1358.187787470151,1344.41310788128,1352.6778564453125,153450450,0.0,0.0
2016-10-04,1352.6778564453125,1358.187787470151,1338.9031768564414,1352.6778564453125,75091147,0.0,0.0
2016-10-05,1358.1881938758402,1358.1881938758402,1347.1684765019988,1355.4332275390625,151006208,0.0,0.0
2016-10-06,1355.4333804797716,1366.4532470703125,1352.6784138321364,1366.4532470703125,115097738,0.0,0.0
2016-10-07,1366.4532787748758,1366.4532787748758,1316.864173913444,1319.619140625,142339158,0.0,0.0
2016-10-10,1311.353900231127,1325.1287302147298,1303.089150214217,1305.8441162109375,66738702,0.0,0.0
2016-10-11,1311.3539593596802,1322.3738238434448,1311.3539593596802,1316.8638916015625,174577415,0.0,0.0
2016-10-12,1314.1088812124697,1336.148461464297,1303.0891650731826,1322.373779296875,70169662,0.0,0.0
2016-10-13,1327.8840407596688,1338.9037596326036,1305.8444550405088,1319.619140625,98899408,0.0,0.0
2016-10-14,1311.3539243189587,1358.1880511769857,1305.8441401975617,1347.1683349609375,96902873,0.0,0.0
2016-10-17,1338.9033203125,1352.6780013772516,1338.9033203125,1338.9033203125,110866514,0.0,0.0
2016-10-18,1352.6780800081074,1352.6780800081074,1338.903398142637,1344.413330078125,75698907,0.0,0.0
2016-10-19,1352.6780013772516,1352.6780013772516,1333.3933886973027,1338.9033203125,41200111,0.0,0.0
2016-10-20,1330.6385055425524,1344.4133354361713,1330.6385055425524,1336.1484375,67079708,0.0,0.0
