Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2004-01-12,50.43713048008538,50.66894656065638,50.41740105163213,50.496315002441406,132500,0.0,0.0,0.0
2004-01-13,50.525915161229776,50.7429313659668,50.49631913462616,50.7429313659668,115400,0.0,0.0,0.0
2004-01-14,50.728129632786015,50.76758848856445,50.644282386509545,50.75279235839844,85400,0.0,0.0,0.0
2004-01-15,50.708392205872606,50.81690216064453,50.67386665326363,50.81690216064453,63300,0.0,0.0,0.0
2004-01-16,50.94022282637734,50.94022282637734,50.767595013912704,50.84157943725586,101200,0.0,0.0,0.0
2004-01-20,50.75278797442017,50.861297936936076,50.7281252509381,50.797176361083984,140200,0.0,0.0,0.0
2004-01-21,50.895812113744526,51.028981006967996,50.856353270195925,51.00432205200195,174600,0.0,0.0,0.0
2004-01-22,50.97968961277295,51.11285858509044,50.910638477052075,51.088199615478516,175400,0.0,0.0,0.0
2004-01-23,51.112852469529365,51.157244630326865,50.7281379699707,50.7281379699707,257400,0.0,0.0,0.0
2004-01-26,50.69360882593591,50.69854212412149,50.52098101948041,50.54071044921875,242000,0.0,0.0,0.0
2004-01-27,50.55057412656142,50.75773126077061,50.55057412656142,50.7429313659668,243500,0.0,0.0,0.0
2004-01-28,50.7330494355775,50.910610476345816,50.49630012688554,50.53575897216797,282300,0.0,0.0,0.0
2004-01-29,50.46674674013472,50.530864590845475,50.35823671354304,50.511138916015625,219200,0.0,0.0,0.0
2004-01-30,50.57524191245586,50.792261901899046,50.5505791816539,50.777462005615234,111700,0.0,0.0,0.0
2004-02-02,50.792241744554566,50.96486950264627,50.75278289613277,50.8662223815918,161500,0.0,0.0,0.0
2004-02-03,51.0437699990985,51.0437699990985,50.94019337151026,50.959922790527344,112500,0.0,0.0,0.0
2004-02-04,50.910601124485595,50.98951503755201,50.89580500097326,50.959922790527344,128900,0.0,0.0,0.0
2004-02-05,50.93034725527864,50.955006214889906,50.70839404075841,50.80704116821289,169000,0.0,0.0,0.0
2004-02-06,51.01420974731445,51.093123709874355,50.97475088453236,51.01420974731445,156400,0.0,0.0,0.0
2004-02-09,51.05856001053207,51.13747767715338,51.05856001053207,51.11774826049805,144800,0.0,0.0,0.0
2004-02-10,51.07829573724643,51.07829573724643,50.93033073855452,50.979652404785156,185200,0.0,0.0,0.0
2004-02-11,50.90569843789135,51.28055009860532,50.88103947154433,51.18683624267578,195800,0.0,0.0,0.0
2004-02-12,51.162173114958996,51.20656150857573,51.03393370617088,51.04379653930664,188900,0.0,0.0,0.0
2004-02-13,51.21148699343032,51.43836975097656,51.147365417317204,51.43836975097656,123000,0.0,0.0,0.0
2004-02-17,51.226295104436026,51.246024535316145,51.147377380915536,51.18683624267578,186400,0.0,0.0,0.0
2004-02-18,51.26079213934736,51.28545485497291,51.18680775547278,51.19667434692383,129900,0.0,0.0,0.0
2004-02-19,51.04872473240545,51.2164192199707,51.04872473240545,51.2164192199707,85000,0.0,0.0,0.0
2004-02-20,51.18192011060433,51.19178671085573,51.02902167375652,51.07341384887695,119300,0.0,0.0,0.0
2004-02-23,51.08326568908523,51.23616409301758,51.073402853962506,51.23616409301758,113500,0.0,0.0,0.0
2004-02-24,51.265782041189404,51.394017767630444,51.265782041189404,51.344696044921875,167500,0.0,0.0,0.0
2004-02-25,51.37423708500781,51.477813720703125,51.37423708500781,51.477813720703125,161900,0.0,0.0,0.0
2004-02-26,51.47783456535771,51.5715446472168,51.44330900614568,51.5715446472168,105500,0.0,0.0,0.0
2004-02-27,51.660308919884216,51.89705822490161,51.660308919884216,51.86746597290039,176400,0.0,0.0,0.0
2004-03-01,52.02038133354892,52.178213000930256,51.975989178002166,52.1683464050293,207800,0.0,0.0,0.0
2004-03-02,52.133821254911226,52.14368785088969,51.87734620452828,52.00065231323242,165800,0.0,0.0,0.0
2004-03-03,51.88228294137482,51.971063496046504,51.798431922015304,51.96119689941406,165200,0.0,0.0,0.0
2004-03-04,51.823084315741156,51.975982666015625,51.81322148407967,51.975982666015625,114600,0.0,0.0,0.0
2004-03-05,52.57283794225762,52.6221634404657,52.469261169433594,52.469261169433594,141500,0.0,0.0,0.0
2004-03-08,52.6319514658845,52.696069254201376,52.607292514840395,52.64674758911133,142100,0.0,0.0,0.0
2004-03-09,52.68621376749598,52.86377479696235,52.66648434611056,52.814453125,179900,0.0,0.0,0.0
2004-03-10,52.72566526365688,52.765124100929654,52.57769650538489,52.64674758911133,138800,0.0,0.0,0.0
2004-03-11,52.69609766065358,52.71089755486031,52.429759772994366,52.513607025146484,147700,0.0,0.0,0.0
2004-03-12,52.45934842491984,52.51360341093217,52.4050934389075,52.42975616455078,109000,0.0,0.0,0.0
2004-03-15,52.45438864631509,52.56289856356002,52.43959252360018,52.553035736083984,129100,0.0,0.0,0.0
2004-03-16,52.696077871266496,52.86870937181379,52.592501228739586,52.84897994995117,334600,0.0,0.0,0.0
2004-03-17,53.02165543684614,53.10550273302022,52.947670978984256,53.066043853759766,90400,0.0,0.0,0.0
2004-03-18,53.04627354172727,53.10052851430647,52.92296747004775,52.97722244262695,90300,0.0,0.0,0.0
2004-03-19,52.92300787236206,52.9328707099047,52.67639554073504,52.69612121582031,76600,0.0,0.0,0.0
2004-03-22,52.78981144518231,52.829270303678186,52.74542305162734,52.824337005615234,102300,0.0,0.0,0.0
2004-03-23,52.784901722471815,52.90820788809085,52.75530944688502,52.90327835083008,73200,0.0,0.0,0.0
2004-03-24,52.97726779315509,53.04631895136579,52.95260505250589,53.041385650634766,83200,0.0,0.0,0.0
2004-03-25,52.982138499466515,53.01666404023467,52.947612958698365,52.967342376708984,110600,0.0,0.0,0.0
2004-03-26,52.90819594495359,52.922995842411694,52.64185799878268,52.740501403808594,134400,0.0,0.0,0.0
2004-03-29,52.597436643353696,52.60730323618361,52.47413057399793,52.56784439086914,114600,0.0,0.0,0.0
2004-03-30,52.69611363909981,52.720776373918696,52.582674090144984,52.59253692626953,88800,0.0,0.0,0.0
2004-03-31,52.54813836340579,52.765158346253216,52.52840893196473,52.73063278198242,147800,0.0,0.0,0.0
2004-04-01,52.661256465167675,52.75047098031751,52.5373476264261,52.710819244384766,100100,0.52,0.0,0.0
2004-04-02,52.10116519046058,52.11603363904145,51.897952976133,51.942562103271484,170600,0.0,0.0,0.0
2004-04-05,51.76909957904057,51.76909957904057,51.61545386387552,51.65510559082031,156300,0.0,0.0,0.0
2004-04-06,51.71951799724534,51.769080747198664,51.66499783787805,51.7343864440918,94600,0.0,0.0,0.0
2004-04-07,51.64517418593833,51.704651757258205,51.3973566441989,51.42709732055664,174200,0.0,0.0,0.0
2004-04-08,51.40728111224298,51.521275085257464,51.382497840859145,51.46675491333008,100900,0.0,0.0,0.0
2004-04-12,51.39736629113092,51.51632145609774,51.382497840859145,51.46675491333008,83200,0.0,0.0,0.0
2004-04-13,51.174332481544326,51.26354696545566,51.169375070939154,51.19911575317383,101900,0.0,0.0,0.0
2004-04-14,51.099975218125586,51.10989003715701,50.99589230666875,51.06528091430664,131000,0.0,0.0,0.0
2004-04-15,51.05039270600218,51.085086996391276,50.92648398584198,50.95126724243164,59000,0.0,0.0,0.0
2004-04-16,51.18424254740192,51.29824030077355,51.179288918287355,51.263545989990234,115300,0.0,0.0,0.0
2004-04-19,51.29824030077355,51.347803061693114,51.22389426869608,51.263545989990234,194400,0.0,0.0,0.0
2004-04-20,51.14460467851872,51.199124860684826,50.85217790313715,50.86704635620117,76900,0.0,0.0,0.0
2004-04-21,50.822440997009096,50.92652394985429,50.668795273484804,50.86704635620117,101100,0.0,0.0,0.0
2004-04-22,50.94632020020352,50.990925533467305,50.80258560180664,50.80258560180664,66500,0.0,0.0,0.0
2004-04-23,50.6885877576765,50.6885877576765,50.23756189205151,50.28712463378906,199600,0.0,0.0,0.0
2004-04-26,50.30690752080965,50.56959323092029,50.30690752080965,50.52994155883789,86500,0.0,0.0,0.0
2004-04-27,50.772889151084634,50.777842782240505,50.60932856939314,50.70845413208008,67800,0.0,0.0,0.0
2004-04-28,50.663877925806936,50.663877925806936,50.27728271484375,50.27728271484375,82400,0.0,0.0,0.0
2004-04-29,50.24255461716039,50.425937268632225,49.960042631138606,50.009605407714844,86500,0.0,0.0,0.0
2004-04-30,50.133498627153834,50.237581559969406,50.07402104494652,50.188018798828125,95100,0.0,0.0,0.0
2004-05-03,50.17008578757756,50.32954558190281,50.17008578757756,50.2049674987793,66600,0.544,0.0,0.0
2004-05-04,50.36940047153666,50.47902976901475,50.19000776690352,50.22987365722656,77100,0.0,0.0,0.0
2004-05-05,50.31459079979475,50.329539559689444,50.19499691881624,50.20994567871094,93700,0.0,0.0,0.0
2004-05-06,50.16512132315137,50.17010551294593,50.00566146613132,50.03057861328125,77100,0.0,0.0,0.0
2004-05-07,49.631887878134066,49.756465911865234,49.597006180762136,49.756465911865234,136800,0.0,0.0,0.0
2004-05-10,49.75650419124865,49.79637010514961,49.681756553140055,49.721622467041016,135000,0.0,0.0,0.0
2004-05-11,49.70667992992711,49.940887451171875,49.6917311607963,49.940887451171875,162300,0.0,0.0,0.0
2004-05-12,50.05542439767001,50.18000236162819,50.01057815551758,50.01057815551758,119200,0.0,0.0,0.0
2004-05-13,50.03053149101529,50.18999119784499,50.03053149101529,50.1202278137207,82800,0.0,0.0,0.0
2004-05-14,50.05050478839276,50.27972806418356,50.05050478839276,50.24484634399414,94400,0.0,0.0,0.0
2004-05-17,50.45410322731136,50.62352752685547,50.41922153023934,50.62352752685547,139500,0.0,0.0,0.0
2004-05-18,50.65844054684,50.748133129335244,50.63850759456708,50.70827102661133,118900,0.0,0.0,0.0
2004-05-19,50.65337668522618,50.87263121171727,50.623475402937814,50.8028678894043,117000,0.0,0.0,0.0
2004-05-20,50.877675753911305,51.062052639807426,50.862726995939816,51.04710388183594,79000,0.0,0.0,0.0
2004-05-21,51.16172212922619,51.201588025040415,50.70327573282591,50.7680549621582,97700,0.0,0.0,0.0
2004-05-24,50.78796394563947,51.01220665241917,50.7032518083717,50.95240783691406,59300,0.0,0.0,0.0
2004-05-25,51.002285400717405,51.13184771976498,50.87770727135472,50.897640228271484,70700,0.0,0.0,0.0
2004-05-26,50.97737023457073,51.09197998046875,50.9624176660503,51.09197998046875,89500,0.0,0.0,0.0
2004-05-27,51.13181376303572,51.26137599604078,51.01221990278043,51.251407623291016,102400,0.0,0.0,0.0
2004-05-28,51.101907703604034,51.22150154386187,50.977329677804725,51.201568603515625,188900,0.0,0.0,0.0
2004-06-01,51.04404860918308,51.30491085906311,50.92866480051877,51.25474548339844,70900,0.686,0.0,0.0
2004-06-02,51.12935871592159,51.154443331464634,50.93872865086933,50.99391174316406,56400,0.0,0.0,0.0
2004-06-03,50.83336207472506,50.91362592664005,50.78319668885649,50.863460540771484,108600,0.0,0.0,0.0
2004-06-04,50.91863416793553,50.91863416793553,50.70793728994805,50.7430534362793,66000,0.0,0.0,0.0
2004-06-07,50.71796808679061,50.798235750006356,50.59757041933984,50.78820037841797,92300,0.0,0.0,0.0
2004-06-08,50.67786479239265,50.67786479239265,50.547435502132906,50.56248474121094,94700,0.0,0.0,0.0
2004-06-09,50.44209969871149,50.46216280428247,50.28156806251082,50.417015075683594,89500,0.0,0.0,0.0
2004-06-10,50.44204281407926,50.51728894355397,50.371810541654995,50.47214126586914,115600,0.0,0.0,0.0
2004-06-14,50.34173737583192,50.36180429775409,50.216321984348845,50.25143814086914,97000,0.0,0.0,0.0
2004-06-15,50.55243587468806,50.76313664768479,50.542404327104464,50.68286895751953,74700,0.0,0.0,0.0
2004-06-16,50.57248561857793,50.67282019720247,50.49222178305112,50.647735595703125,137300,0.0,0.0,0.0
2004-06-17,50.60760270944956,50.78318726847869,50.587535793349865,50.7430534362793,114200,0.0,0.0,0.0
2004-06-18,50.84343254405351,50.90865104024681,50.81835174560547,50.81835174560547,118700,0.0,0.0,0.0
2004-06-21,50.923711768702304,50.93876101664023,50.838426318091756,50.88859558105469,65600,0.0,0.0,0.0
2004-06-22,50.79321916102128,50.818303763161076,50.71796918197481,50.79823684692383,100000,0.0,0.0,0.0
2004-06-23,50.743101695508265,50.83841485341329,50.73808400486804,50.81835174560547,60800,0.0,0.0,0.0
2004-06-24,50.9838453993023,50.99388077037419,50.848398508812835,50.868465423583984,47200,0.0,0.0,0.0
2004-06-25,50.76814278702604,50.858442011042285,50.763128927683816,50.838375091552734,68100,0.0,0.0,0.0
2004-06-28,50.67779334890607,50.7129094663746,50.4620789623509,50.48716354370117,104700,0.0,0.0,0.0
2004-06-29,50.467155679335946,50.68287031822881,50.42702183317582,50.677852630615234,46600,0.0,0.0,0.0
2004-06-30,50.77819474693848,51.144405621966904,50.768159370228915,51.129356384277344,221600,0.0,0.0,0.0
2004-07-01,51.22604448648623,51.37715530395507,51.17567549496586,51.37715530395508,94400,0.412,0.0,0.0
2004-07-02,51.764994070032856,51.85565978020496,51.714625085027734,51.84054946899414,57000,0.0,0.0,0.0
2004-07-06,51.80532788588493,51.82547626289391,51.659255034752306,51.70458984375,57900,0.0,0.0,0.0
2004-07-07,51.62901103607405,51.68945613975837,51.543383354702435,51.603824615478516,40200,0.0,0.0,0.0
2004-07-08,51.48798973646538,51.664283197902705,51.47791362843511,51.629024505615234,49500,0.0,0.0,0.0
2004-07-09,51.629025416215825,51.63909768151451,51.53332160278649,51.58369445800781,45400,0.0,0.0,0.0
2004-07-12,51.65918992915292,51.68941437802979,51.5030450077588,51.523193359375,41200,0.0,0.0,0.0
2004-07-13,51.40230855508467,51.47282586629517,51.382160202895214,51.44763946533203,47400,0.0,0.0,0.0
2004-07-14,50.883497132742846,51.46778781752149,50.883497132742846,51.44763946533203,35700,0.0,0.0,0.0
2004-07-15,51.42751190937045,51.553436279296875,51.42751190937045,51.553436279296875,45100,0.0,0.0,0.0
2004-07-16,51.68947619772904,51.86576968158326,51.68947619772904,51.80532455444336,68400,0.0,0.0,0.0
2004-07-19,51.749877314557956,51.795212085452214,51.69447028507984,51.78010177612305,45300,0.0,0.0,0.0
2004-07-20,51.64414831067996,51.65925863376191,51.372150966474116,51.40740966796875,52200,0.0,0.0,0.0
2004-07-21,51.35196327272157,51.47285345064349,51.301594286707754,51.46781539916992,48600,0.0,0.0,0.0
2004-07-22,51.48796433431476,51.51818495767742,51.38722251826034,51.503074645996094,39500,0.0,0.0,0.0
2004-07-23,51.533306922308434,51.61893844604492,51.50308629211215,51.61893844604492,35200,0.0,0.0,0.0
2004-07-26,51.518156776542526,51.52823287408987,51.412380809726784,51.44763946533203,45200,0.0,0.0,0.0
2004-07-27,51.32677412964332,51.34188443922211,50.933890708967404,50.964111328125,58600,0.0,0.0,0.0
2004-07-28,50.984284524119424,51.13035732604779,50.97420841755406,51.12028121948242,42600,0.0,0.0,0.0
2004-07-29,51.14039376607116,51.27639420907511,51.14039376607116,51.26128005981445,48300,0.0,0.0,0.0
2004-07-30,51.357011225923145,51.54338073730469,51.357011225923145,51.54338073730469,40700,0.0,0.0,0.0
2004-08-02,51.548442928920146,51.66490580985852,51.47248669253292,51.59907913208008,43500,0.54,0.0,0.0
2004-08-03,51.629480440204155,51.73075674975464,51.619354740897194,51.70543670654297,33900,0.0,0.0,0.0
2004-08-04,51.649698285677715,51.766164991465104,51.639572593706085,51.675018310546875,44600,0.0,0.0,0.0
2004-08-05,51.781375970013364,51.88771316265249,51.725674983874555,51.83201217651367,38800,0.0,0.0,0.0
2004-08-06,52.459874953387775,52.50545021341317,52.272520726873296,52.38391876220703,65000,0.0,0.0,0.0
2004-08-09,52.318096617390935,52.38392326164573,52.28265090690101,52.35354232788086,54100,0.0,0.0,0.0
2004-08-10,52.4092812079023,52.43966216365233,52.10546006051559,52.151031494140625,98100,0.0,0.0,0.0
2004-08-11,52.156074868413235,52.394069226231075,52.120629146820825,52.35862350463867,47000,0.0,0.0,0.0
2004-08-12,52.35357330190271,52.69284014064041,52.32319235016351,52.65739440917969,44700,0.0,0.0,0.0
2004-08-13,52.75870904856824,52.93087305133269,52.75870904856824,52.859981536865234,41000,0.0,0.0,0.0
2004-08-16,52.7586529646493,52.783969128162866,52.596614837646484,52.596614837646484,68200,0.0,0.0,0.0
2004-08-17,52.45990171226523,52.6573855920928,52.45990171226523,52.65232467651367,65500,0.0,0.0,0.0
2004-08-18,52.78903364955627,52.78903364955627,52.43963737044193,52.4447021484375,38800,0.0,0.0,0.0
2004-08-19,52.47508709628176,52.76371765136719,52.419386123958795,52.76371765136719,46700,0.0,0.0,0.0
2004-08-20,52.78905435533011,52.78905435533011,52.6624618988425,52.702972412109375,54300,0.0,0.0,0.0
2004-08-23,52.5561442310718,52.56120901293624,52.434616509401515,52.470062255859375,58800,0.0,0.0,0.0
2004-08-24,52.36874885087251,52.38900410069019,52.29785740815755,52.37381362915039,65300,0.0,0.0,0.0
2004-08-25,52.40420716209473,52.5054834355143,52.353570957032346,52.37889099121094,39800,0.0,0.0,0.0
2004-08-26,52.38392576851893,52.49532768204495,52.34341914265818,52.46494674682617,31900,0.0,0.0,0.0
2004-08-27,52.5105582509976,52.57132403113374,52.47511251174214,52.49030685424805,30900,0.0,0.0,0.0
2004-08-30,52.530790100159855,52.627001576673834,52.48015390426086,52.6219367980957,40800,0.0,0.0,0.0
2004-08-31,52.70296705597767,53.04223387769437,52.68271180140275,52.93083190917969,54400,0.0,0.0,0.0
2004-09-01,52.87796566875137,52.974570885805775,52.720349897013705,52.93898010253906,30200,0.426,0.0,0.0
2004-09-02,52.867815788141506,52.877982924205035,52.66443815491957,52.684776306152344,37000,0.0,0.0,0.0
2004-09-03,52.5321820390602,52.5982780456543,52.42032427474615,52.5982780456543,55100,0.0,0.0,0.0
2004-09-07,52.42035709950858,52.54238206466972,52.38985182799422,52.45594787597656,84800,0.0,0.0,0.0
2004-09-08,52.37969789874962,52.71018600463867,52.333939976556735,52.71018600463867,75400,0.0,0.0,0.0
2004-09-09,52.69489362435118,52.81691853727945,52.60845947265625,52.60845947265625,36200,0.0,0.0,0.0
2004-09-10,52.75083302978678,52.761000158264395,52.61863708496094,52.61863708496094,55300,0.0,0.0,0.0
2004-09-13,52.59833936757655,52.771211717360515,52.57800509499565,52.75087356567383,45400,0.0,0.0,0.0
2004-09-14,52.71523606609375,52.78641759437986,52.62371640413985,52.76099395751953,67700,0.0,0.0,0.0
2004-09-15,52.59829191921335,52.64405368900365,52.50677225873506,52.572872161865234,53900,0.0,0.0,0.0
2004-09-16,52.420365135690226,52.7966110987604,52.420365135690226,52.72542953491211,64200,0.0,0.0,0.0
2004-09-17,52.69999771978674,52.74067399814751,52.547463615485555,52.613563537597656,58500,0.0,0.0,0.0
2004-09-20,52.64916651678564,52.81186778884354,52.613575734744984,52.80169677734375,61600,0.0,0.0,0.0
2004-09-21,52.67458975255546,52.82712390225243,52.638998968173446,52.766109466552734,35000,0.0,0.0,0.0
2004-09-22,52.74576870745801,53.08134226851988,52.72543056323265,53.06608963012695,88300,0.0,0.0,0.0
2004-09-23,53.055902620419005,53.106746026099316,52.827105355306024,52.87794876098633,79100,0.0,0.0,0.0
2004-09-24,52.801649026596955,52.872830526305854,52.7253820257372,52.82198715209961,45100,0.0,0.0,0.0
2004-09-27,52.95929677730685,53.1067414774199,52.92878763322926,53.081321716308594,84600,0.0,0.0,0.0
2004-09-28,53.13221043042647,53.228815690704856,53.086452493940605,53.203392028808594,62600,0.0,0.0,0.0
2004-09-29,53.09149114652582,53.111829283758276,52.9287899277692,52.97963333129883,130500,0.0,0.0,0.0
2004-09-30,52.75594482004331,53.02541846865182,52.700015887791956,52.97457504272461,112100,0.0,0.0,0.0
2004-10-01,52.72034790828315,52.8067821102269,52.62374269487291,52.72542953491211,90000,0.0,0.0,0.0
2004-10-04,52.49150578310941,52.64912530514343,52.45083340625988,52.5982780456543,45800,0.0,0.0,0.0
2004-10-05,52.6796477292508,52.750829260816715,52.63897146004099,52.73557662963867,42100,0.0,0.0,0.0
2004-10-06,52.56783077058756,52.583083413616016,52.394962310791016,52.394962310791016,52400,0.0,0.0,0.0
2004-10-07,52.379694576747184,52.49155244048666,52.242416939769925,52.471214294433594,55700,0.0,0.0,0.0
2004-10-08,52.908459158647496,52.91354466343958,52.8016868326351,52.903377532958984,50300,0.0,0.0,0.0
2004-10-11,52.90338324676991,53.101675284938466,52.87795959916717,53.0406608581543,35300,0.0,0.0,0.0
2004-10-12,53.05591827542774,53.106761696110226,52.97456957815664,53.03049850463867,62200,0.0,0.0,0.0
2004-10-13,52.88305044582241,53.15760957542631,52.87796493996742,53.14235305786133,59000,0.0,0.0,0.0
2004-10-14,53.13219501364578,53.28472918255186,53.13219501364578,53.24405288696289,34300,0.0,0.0,0.0
2004-10-15,53.29489631689657,53.36099238789984,53.17287130923474,53.24405288696289,61000,0.0,0.0,0.0
2004-10-18,53.223681443792934,53.23384857177735,53.10165651246678,53.233848571777344,38900,0.0,0.0,0.0
2004-10-19,53.04576079484803,53.2440528869629,53.020337140328664,53.24405288696289,62300,0.0,0.0,0.0
2004-10-20,53.3406315078903,53.477909088134766,53.299955232594485,53.477909088134766,43700,0.0,0.0,0.0
2004-10-21,53.488072357080235,53.64060643887932,53.488072357080235,53.635520935058594,47700,0.0,0.0,0.0
2004-10-22,53.57960294963079,53.64061737060547,53.51350690290261,53.64061737060547,51900,0.0,0.0,0.0
2004-10-25,53.716896853532525,53.7677402765547,53.605038995421026,53.630462646484375,41300,0.0,0.0,0.0
2004-10-26,53.630480938743204,53.64064807517363,53.5287901789097,53.599971771240234,54700,0.0,0.0,0.0
2004-10-27,53.59995527876955,53.71689864681866,53.13218956478242,53.18303298950195,82200,0.0,0.0,0.0
2004-10-28,53.20845186390987,53.56944518984156,53.17286108189138,53.42708206176758,53800,0.0,0.0,0.0
2004-10-29,53.44231089918591,53.554168701171875,53.38638199819294,53.554168701171875,55300,0.0,0.0,0.0
2004-11-01,53.471681360841096,53.57353062836059,53.298536828997854,53.36473846435547,52200,0.168,0.0,0.0
2004-11-02,53.50221242289951,53.66008377075195,53.481841801070196,53.66008377075195,45500,0.0,0.0,0.0
2004-11-03,53.47169621160938,53.72632333642657,53.425865194087045,53.70085906982422,50700,0.0,0.0,0.0
2004-11-04,53.74157541730953,53.777223042838756,53.52259603611575,53.57352066040039,51000,0.0,0.0,0.0
2004-11-05,53.19159414603711,53.34437194438957,53.13048613493677,53.32400131225586,88500,0.0,0.0,0.0
2004-11-08,53.14064424526738,53.26795772160262,53.14064424526738,53.257774353027344,93800,0.0,0.0,0.0
2004-11-09,53.21703928509857,53.24250353744087,53.16611466571338,53.186485290527344,57200,0.0,0.0,0.0
2004-11-10,53.05409879989387,53.21705997646719,52.987897157483154,53.09992980957031,83300,0.0,0.0,0.0
2004-11-11,53.16615916775969,53.26291485998983,53.16615916775969,53.23236083984375,62500,0.0,0.0,0.0
2004-11-12,53.19164159288942,53.39534421062815,53.155993926182965,53.33423614501953,83300,0.0,0.0,0.0
2004-11-15,53.369841394176085,53.542985956193526,53.34437713020825,53.53280258178711,124900,0.0,0.0,0.0
2004-11-16,53.51241021714083,53.568428466880995,53.42583797128771,53.50731658935547,130400,0.0,0.0,0.0
2004-11-17,53.49202218048778,53.77210945272498,53.49202218048778,53.69572448730469,75500,0.0,0.0,0.0
2004-11-18,53.52262605774438,53.77725320729151,53.52262605774438,53.772159576416016,60500,0.0,0.0,0.0
2004-11-19,53.62443542480469,53.675360036036174,53.42073309457993,53.62443542480469,75800,0.0,0.0,0.0
2004-11-22,53.716108378237294,53.904529853225384,53.716108378237294,53.86378860473633,82100,0.0,0.0,0.0
2004-11-23,53.73649862785346,53.90455343742328,53.726315253925435,53.761962890625,69100,0.0,0.0,0.0
2004-11-24,53.77213006793961,53.97583245285215,53.7517633262182,53.904537200927734,120900,0.0,0.0,0.0
2004-11-26,53.60917985934709,53.70084575696865,53.60917985934709,53.6906623840332,33400,0.0,0.0,0.0
2004-11-29,53.497141283486286,53.53278891275829,53.369827766757666,53.44621276855469,87100,0.0,0.0,0.0
2004-11-30,53.36981388426065,53.420738500645605,53.31888538257652,53.37999725341797,104700,0.0,0.0,0.0
2004-12-01,53.43263580025377,53.43263580025377,53.16202680516698,53.2896728515625,94000,0.273,0.0,0.0
2004-12-02,53.18754087343351,53.20285777204205,53.11605941629548,53.16201400756836,75100,0.0,0.0,0.0
2004-12-03,53.50919383054633,53.815543388894355,53.47855614789934,53.61130905151367,54600,0.0,0.0,0.0
2004-12-06,53.69813167455278,53.759403172123015,53.657284009505965,53.73897933959961,100200,0.0,0.0,0.0
2004-12-07,53.70321198813984,53.764483455340404,53.6113067350619,53.759376525878906,87000,0.0,0.0,0.0
2004-12-08,53.85128313518953,54.12699890136719,53.820649348540655,54.12699890136719,142600,0.0,0.0,0.0
2004-12-09,54.07086349002782,54.22403640123193,53.948324381974935,53.99938201904297,79300,0.0,0.0,0.0
2004-12-10,54.08105793259147,54.11169562239462,53.89214434013203,53.91767120361328,89900,0.0,0.0,0.0
2004-12-13,53.9278615717647,54.05040059125267,53.9278615717647,54.0146598815918,75900,0.0,0.0,0.0
2004-12-14,53.932984988814674,54.12190246582032,53.89214123051201,54.12190246582031,74300,0.0,0.0,0.0
